person_id,trip_id,age,female,distance,travel_mode
2151,899,28,1,0.534,walk
2151,900,28,1,0.534,walk
2160,901,24,1,1.343,walk
2160,902,24,1,1.343,walk
2160,903,24,1,1.343,walk
2160,904,24,1,1.343,walk
2171,905,25,0,12.037,pt
2171,906,25,0,12.039,pt
2180,907,55,1,3.08,drive
2180,908,55,1,3.08,drive
2181,909,56,0,3.08,drive
2181,910,56,0,3.08,drive
2191,911,49,1,17.836,drive
2192,912,77,1,2.115,pt
2192,913,77,1,2.087,pt
2193,914,23,0,1.905,drive
2193,915,23,0,1.905,drive
2194,916,16,0,3.298,pt
2194,917,16,0,3.298,pt
2200,918,25,0,1.854,drive
2200,919,25,0,1.854,drive
2201,920,46,1,0.968,drive
2201,921,46,1,0.968,drive
2210,922,51,1,1.536,drive
2210,923,51,1,1.536,drive
2211,924,24,1,7.058,pt
2211,925,24,1,7.058,pt
2221,926,30,0,19.102,pt
2221,927,30,0,19.102,pt
2221,928,30,0,4.77,drive
2221,929,30,0,4.77,drive
2230,930,32,1,1.609,walk
2230,931,32,1,1.589,walk
2230,932,32,1,1.589,walk
2230,933,32,1,1.4,walk
2231,934,30,0,17.687,pt
2231,935,30,0,17.687,pt
2240,936,41,1,2.8,pt
2240,937,41,1,2.8,pt
2240,938,41,1,2.8,pt
2240,939,41,1,2.8,pt
2241,940,13,1,1.334,pt
2241,941,13,1,1.334,pt
2242,942,7,0,2.8,pt
2242,943,7,0,2.8,pt
2250,944,66,1,3.321,pt
2250,945,66,1,3.321,pt
2250,946,66,1,0.41,walk
2250,947,66,1,0.41,walk
2251,948,33,1,5.623,pt
2251,949,33,1,2.848,pt
2251,950,33,1,2.785,drive
2252,951,16,1,2.757,pt
2252,952,16,1,1.885,pt
2252,953,16,1,0.9,pt
2252,954,16,1,3.101,pt
2252,955,16,1,5.402,pt
2260,956,71,0,6.143,pt
2260,957,71,0,6.761,pt
2270,958,32,0,7.185,pt
2270,959,32,0,7.185,pt
2280,960,35,0,7.062,pt
2280,961,35,0,7.062,pt
2290,962,75,1,0.728,pt
2290,963,75,1,0.728,pt
2300,964,50,0,3.464,pt
2300,965,50,0,3.464,pt
2301,966,48,1,3.441,drive
2301,967,48,1,3.441,drive
2310,968,32,0,10.018,drive
2310,969,32,0,10.018,drive
2311,970,25,1,10.018,drive
2311,971,25,1,10.018,drive
2320,972,42,1,18.318,pt
2320,973,42,1,18.318,pt
2320,974,42,1,7.881,drive
2320,975,42,1,7.881,drive
2321,976,43,0,1.969,drive
2321,977,43,0,1.418,drive
2321,978,43,0,1.06,walk
2321,979,43,0,1.06,walk
2321,980,43,0,2.234,drive
2321,981,43,0,2.329,drive
2321,982,43,0,2.329,drive
2321,983,43,0,2.294,drive
2321,984,43,0,0.277,walk
2321,985,43,0,2.019,drive
2322,986,14,0,4.442,pt
2322,987,14,0,4.442,pt
2322,988,14,0,2.294,drive
2322,989,14,0,2.294,drive
2323,990,12,1,1.754,drive
2323,991,12,1,1.754,walk
2323,992,12,1,7.881,drive
2323,993,12,1,7.881,drive
2324,994,9,0,1.969,drive
2324,995,9,0,1.473,drive
2324,996,9,0,2.289,drive
2324,997,9,0,7.881,drive
2324,998,9,0,7.881,drive
2330,999,48,1,19.003,pt
2330,1000,48,1,18.728,pt
2330,1001,48,1,5.257,drive
2331,1002,50,0,20.575,pt
2331,1003,50,0,3.14,pt
2331,1004,50,0,3.84,pt
2331,1005,50,0,18.784,pt
2332,1006,18,0,2.439,drive
2332,1007,18,0,2.673,drive
2333,1008,16,0,4.662,drive
2333,1009,16,0,4.662,drive
2340,1010,64,1,0.67,cycle
2340,1011,64,1,0.436,cycle
2340,1012,64,1,1.764,cycle
2340,1013,64,1,1.764,cycle
2341,1014,68,0,5.502,cycle
2341,1015,68,0,5.502,cycle
2351,1016,34,0,7.775,pt
2351,1017,34,0,7.775,pt
2360,1018,28,0,6.492,pt
2360,1019,28,0,0.365,walk
2360,1020,28,0,0.564,walk
2360,1021,28,0,0.564,walk
2360,1022,28,0,6.129,pt
2370,1023,50,1,1.832,drive
2370,1024,50,1,1.832,drive
2370,1025,50,1,8.94,pt
2370,1026,50,1,8.94,pt
2371,1027,51,0,8.94,pt
2371,1028,51,0,8.94,pt
2372,1029,14,1,1.832,drive
2372,1030,14,1,1.832,walk
2373,1031,18,1,3.837,pt
2373,1032,18,1,3.837,pt
2381,1033,55,1,3.47,pt
2381,1034,55,1,3.47,pt
2391,1035,57,0,4.106,drive
2391,1036,57,0,3.036,drive
2391,1037,57,0,3.036,drive
2391,1038,57,0,4.74,drive
2391,1039,57,0,3.01,drive
2400,1040,73,0,2.071,drive
2400,1041,73,0,1.958,drive
2400,1042,73,0,4.966,drive
2400,1043,73,0,4.966,drive
2401,1044,69,1,2.071,drive
2401,1045,69,1,1.958,drive
2410,1046,34,0,2.202,pt
2410,1047,34,0,2.202,pt
2420,1048,45,0,4.557,drive
2420,1049,45,0,4.557,drive
2420,1050,45,0,7.768,drive
2420,1051,45,0,7.768,drive
2431,1052,66,0,3.393,pt
2431,1053,66,0,3.393,pt
2440,1054,45,1,0.527,walk
2440,1055,45,1,0.527,walk
2440,1056,45,1,0.429,walk
2440,1057,45,1,7.587,pt
2440,1058,45,1,5.996,pt
2440,1059,45,1,0.538,walk
2440,1060,45,1,2.563,pt
2440,1061,45,1,1.069,pt
2441,1062,22,0,0.527,walk
2441,1063,22,0,0.527,walk
2442,1064,11,1,1.153,walk
2442,1065,11,1,1.153,walk
2443,1066,7,1,0.527,walk
2443,1067,7,1,0.527,walk
2450,1068,51,1,5.392,drive
2452,1069,24,1,5.0,drive
2452,1070,24,1,5.0,drive
2452,1071,24,1,1.591,drive
2452,1072,24,1,1.591,drive
2460,1073,43,0,2.872,pt
2460,1074,43,0,2.69,pt
2460,1075,43,0,0.488,walk
2460,1076,43,0,0.488,walk
2470,1077,49,1,4.392,pt
2470,1078,49,1,4.392,pt
2470,1079,49,1,0.627,walk
2470,1080,49,1,0.627,walk
2471,1081,24,0,5.102,pt
2471,1082,24,0,5.102,pt
2480,1083,65,0,3.997,pt
2480,1084,65,0,3.997,pt
2480,1085,65,0,0.454,walk
2480,1086,65,0,0.476,walk
2490,1087,51,0,0.989,walk
2490,1088,51,0,0.989,walk
2491,1089,51,1,1.244,walk
2491,1090,51,1,1.244,walk
2491,1091,51,1,0.67,walk
2491,1092,51,1,0.67,walk
2491,1093,51,1,1.244,walk
2491,1094,51,1,1.244,walk
2492,1095,29,0,3.329,cycle
2492,1096,29,0,3.329,cycle
2495,1097,9,0,1.244,cycle
2495,1098,9,0,1.244,cycle
2500,1099,47,0,4.431,drive
2500,1100,47,0,4.431,drive
2510,1101,23,1,27.627,pt
2511,1102,30,0,12.86,pt
2511,1103,30,0,12.86,pt
2520,1104,32,1,0.267,walk
2520,1105,32,1,8.205,pt
2520,1106,32,1,0.642,walk
2520,1107,32,1,8.207,pt
2521,1108,35,0,4.122,cycle
2521,1109,35,0,4.136,cycle
2530,1110,50,1,0.359,walk
2530,1111,50,1,0.359,walk
2530,1112,50,1,3.864,pt
2530,1113,50,1,3.916,pt
2531,1114,7,1,0.359,walk
2531,1115,7,1,0.359,walk
2540,1116,33,1,1.373,drive
2540,1117,33,1,1.373,drive
2541,1118,62,0,3.509,drive
2541,1119,62,0,3.509,drive
2543,1120,33,0,1.373,drive
2543,1121,33,0,7.044,drive
2544,1122,30,0,4.136,drive
2544,1123,30,0,4.136,drive
2545,1124,28,0,3.509,pt
2545,1125,28,0,3.509,pt
2551,1126,52,0,1.256,pt
2551,1127,52,0,1.339,pt
2553,1128,18,1,1.1,walk
2553,1129,18,1,1.1,walk
2553,1130,18,1,1.1,walk
2553,1131,18,1,1.1,walk
2560,1132,28,0,8.392,pt
2560,1133,28,0,6.807,pt
2560,1134,28,0,1.589,pt
2570,1135,46,0,7.706,drive
2570,1136,46,0,5.381,drive
2570,1137,46,0,3.851,drive
2571,1138,37,1,0.881,pt
2571,1139,37,1,0.881,pt
2571,1140,37,1,0.881,pt
2571,1141,37,1,0.881,pt
2572,1142,10,1,0.881,pt
2572,1143,10,1,0.881,pt
2573,1144,7,1,0.881,pt
2573,1145,7,1,0.881,pt
2574,1146,7,1,0.881,pt
2574,1147,7,1,0.881,pt
2580,1148,34,0,0.453,walk
2580,1149,34,0,6.612,pt
2580,1150,34,0,6.622,pt
2590,1151,65,1,1.409,pt
2590,1152,65,1,1.409,pt
2600,1153,43,1,8.943,pt
2600,1154,43,1,8.943,pt
2601,1155,42,0,6.748,pt
2601,1156,42,0,6.748,pt
2602,1157,18,1,8.943,pt
2602,1158,18,1,8.943,pt
2611,1159,15,1,5.739,pt
2611,1160,15,1,5.739,pt
2620,1161,32,1,1.111,walk
2620,1162,32,1,1.111,walk
2620,1163,32,1,2.536,drive
2620,1164,32,1,2.536,drive
2621,1165,14,0,5.944,pt
2621,1166,14,0,5.944,pt
2621,1167,14,0,1.383,pt
2621,1168,14,0,1.383,pt
2622,1169,9,1,2.536,drive
2622,1170,9,1,2.536,drive
2623,1171,5,1,2.536,drive
2623,1172,5,1,2.536,drive
2630,1173,40,1,1.827,pt
2630,1174,40,1,1.827,pt
2640,1175,35,1,1.922,drive
2640,1176,35,1,1.922,drive
2650,1177,43,0,1.901,walk
2650,1178,43,0,1.901,walk
2660,1179,62,0,19.618,drive
2660,1180,62,0,14.075,drive
2660,1181,62,0,5.837,drive
2661,1182,56,1,16.631,pt
2661,1183,56,1,16.631,pt
2670,1184,29,1,0.4,walk
2670,1185,29,1,0.4,walk
2670,1186,29,1,0.4,walk
2670,1187,29,1,0.4,walk
2671,1188,31,0,14.733,pt
2671,1189,31,0,14.733,pt
2680,1190,51,0,19.262,pt
2681,1191,48,1,1.588,walk
2681,1192,48,1,1.588,walk
2682,1193,18,0,3.95,pt
2682,1194,18,0,3.95,pt
2690,1195,33,0,19.6,pt
2690,1196,33,0,19.992,pt
2691,1197,33,1,1.458,drive
2691,1198,33,1,1.458,drive
2700,1199,44,1,2.824,pt
2700,1200,44,1,2.824,pt
2700,1201,44,1,1.194,drive
2700,1202,44,1,1.194,drive
2700,1203,44,1,1.194,drive
2700,1204,44,1,1.194,drive
2701,1205,42,0,10.045,pt
2701,1206,42,0,10.045,pt
2702,1207,12,0,1.968,pt
2702,1208,12,0,1.968,pt
2703,1209,10,0,2.824,pt
2703,1210,10,0,2.824,pt
2703,1211,10,0,1.194,drive
2703,1212,10,0,1.194,drive
2704,1213,6,1,2.824,pt
2704,1214,6,1,2.824,pt
2704,1215,6,1,1.194,drive
2704,1216,6,1,1.194,drive
2704,1217,6,1,1.194,drive
2704,1218,6,1,1.194,drive
2710,1219,53,1,2.06,walk
2710,1220,53,1,2.06,walk
2711,1221,55,0,1.112,drive
2711,1222,55,0,1.112,drive
2721,1223,35,1,11.106,pt
2721,1224,35,1,11.106,pt
2730,1225,46,0,11.268,pt
2730,1226,46,0,11.268,pt
2731,1227,41,1,10.306,drive
2731,1228,41,1,10.306,drive
2740,1229,28,1,12.412,pt
2740,1230,28,1,12.412,pt
2741,1231,29,0,24.245,pt
2741,1232,29,0,24.245,pt
2750,1233,35,0,3.148,drive
2750,1234,35,0,4.663,drive
2750,1235,35,0,2.037,drive
2751,1236,35,1,5.79,pt
2751,1237,35,1,5.79,pt
2760,1238,43,0,16.009,drive
2760,1239,43,0,16.009,drive
2760,1240,43,0,5.705,drive
2760,1241,43,0,7.867,drive
2760,1242,43,0,2.667,drive
2771,1243,32,0,3.459,pt
2771,1244,32,0,3.459,pt
2780,1245,88,1,1.716,pt
2780,1246,88,1,1.596,drive
2781,1247,48,0,5.4,drive
2781,1248,48,0,5.159,drive
2781,1249,48,0,5.462,drive
2790,1250,60,1,0.882,drive
2790,1251,60,1,11.349,drive
2790,1252,60,1,2.549,drive
2790,1253,60,1,10.023,drive
2791,1254,54,0,9.87,drive
2800,1255,72,0,0.908,pt
2800,1256,72,0,0.908,pt
2802,1257,29,1,11.065,pt
2802,1258,29,1,11.065,pt
2803,1259,34,1,8.619,pt
2803,1260,34,1,8.619,pt
2804,1261,12,0,5.447,pt
2804,1262,12,0,5.447,pt
2810,1263,70,1,8.149,pt
2810,1264,70,1,8.149,pt
2810,1265,70,1,7.852,pt
2810,1266,70,1,7.852,pt
2811,1267,68,0,8.149,pt
2811,1268,68,0,8.149,pt
2811,1269,68,0,7.852,pt
2811,1270,68,0,7.852,pt
2820,1271,33,1,1.483,walk
2820,1272,33,1,1.483,walk
2821,1273,10,1,1.483,pt
2821,1274,10,1,1.483,walk
2822,1275,6,1,1.483,pt
2822,1276,6,1,1.483,walk
2823,1277,8,1,1.483,pt
2823,1278,8,1,1.483,walk
2824,1279,35,0,1.483,pt
2824,1280,35,0,1.483,walk
2824,1281,35,0,1.387,pt
2824,1282,35,0,1.387,pt
2824,1283,35,0,4.339,pt
2824,1284,35,0,4.339,pt
2830,1285,51,1,3.983,drive
2830,1286,51,1,4.115,drive
2831,1287,47,0,0.667,walk
2831,1288,47,0,0.667,walk
2831,1289,47,0,0.547,drive
2831,1290,47,0,0.667,drive
2831,1291,47,0,0.667,drive
2832,1292,17,0,3.983,drive
2832,1293,17,0,3.983,pt
2832,1294,17,0,4.948,drive
2832,1295,17,0,4.948,drive
2832,1296,17,0,0.667,walk
2832,1297,17,0,0.667,drive
2833,1298,15,0,3.983,drive
2833,1299,15,0,3.983,pt
2833,1300,15,0,0.667,walk
2833,1301,15,0,0.667,drive
2840,1302,32,1,0.463,drive
2840,1303,32,1,1.463,drive
2840,1304,32,1,5.446,drive
2840,1305,32,1,4.841,drive
2841,1306,8,1,0.463,drive
2841,1307,8,1,1.463,drive
2841,1308,8,1,5.446,drive
2841,1309,8,1,4.841,drive
2850,1310,40,1,1.023,drive
2850,1311,40,1,1.023,drive
2850,1312,40,1,1.023,drive
2850,1313,40,1,1.023,drive
2851,1314,16,0,0.552,walk
2851,1315,16,0,0.663,pt
2851,1316,16,0,0.663,pt
2851,1317,16,0,0.552,pt
2851,1318,16,0,2.004,pt
2851,1319,16,0,2.004,pt
2852,1320,15,1,1.023,drive
2852,1321,15,1,1.023,drive
2853,1322,9,0,0.552,walk
2853,1323,9,0,0.552,pt
2854,1324,8,1,0.552,walk
2854,1325,8,1,0.552,pt
2860,1326,54,1,4.16,drive
2860,1327,54,1,4.16,drive
2861,1328,57,0,21.604,drive
2861,1329,57,0,21.604,drive
2863,1330,22,0,4.16,drive
2863,1331,22,0,0.732,walk
2863,1332,22,0,0.732,walk
2863,1333,22,0,4.16,drive
2863,1334,22,0,3.602,pt
2863,1335,22,0,3.385,pt
2870,1336,24,1,2.96,pt
2870,1337,24,1,2.96,pt
2871,1338,30,0,2.96,pt
2871,1339,30,0,2.96,pt
2880,1340,28,1,5.04,drive
2880,1341,28,1,2.273,drive
2880,1342,28,1,7.519,drive
2880,1343,28,1,0.906,walk
2880,1344,28,1,6.192,drive
2880,1345,28,1,5.55,drive
2881,1346,30,0,0.4,walk
2881,1347,30,0,0.4,walk
2891,1348,55,1,1.151,drive
2891,1349,55,1,5.419,drive
2891,1350,55,1,5.417,drive
2894,1351,11,1,1.151,drive
2900,1352,29,1,6.984,pt
2900,1353,29,1,6.984,pt
2901,1354,29,0,6.479,pt
2901,1355,29,0,6.479,pt
2910,1356,55,0,2.194,drive
2910,1357,55,0,2.194,drive
2920,1358,55,0,3.112,cycle
2920,1359,55,0,3.112,cycle
2930,1360,57,0,1.202,pt
2930,1361,57,0,1.202,pt
2940,1362,31,0,5.951,pt
2940,1363,31,0,5.951,pt
2950,1364,69,1,2.037,drive
2950,1365,69,1,1.72,drive
2950,1366,69,1,0.358,drive
2950,1367,69,1,8.081,pt
2950,1368,69,1,8.081,pt
2951,1369,70,0,2.037,drive
2951,1370,70,0,1.72,drive
2951,1371,70,0,0.358,drive
2951,1372,70,0,8.081,pt
2951,1373,70,0,8.081,pt
2960,1374,51,0,0.712,drive
2960,1375,51,0,6.871,drive
2960,1376,51,0,4.255,drive
2960,1377,51,0,2.053,drive
2960,1378,51,0,4.081,drive
2960,1379,51,0,2.313,drive
2960,1380,51,0,2.07,drive
2960,1381,51,0,4.714,drive
2961,1382,51,1,10.79,pt
2961,1383,51,1,2.053,drive
2961,1384,51,1,4.081,drive
2961,1385,51,1,2.313,drive
2961,1386,51,1,2.07,drive
2961,1387,51,1,4.714,drive
2962,1388,12,0,6.871,drive
2962,1389,12,0,4.255,drive
2962,1390,12,0,2.053,drive
2962,1391,12,0,4.081,drive
2962,1392,12,0,2.313,drive
2962,1393,12,0,2.07,drive
2962,1394,12,0,4.714,drive
2963,1395,10,1,6.871,drive
2963,1396,10,1,4.255,drive
2963,1397,10,1,2.053,drive
2963,1398,10,1,4.081,drive
2963,1399,10,1,2.313,drive
2963,1400,10,1,2.07,drive
2963,1401,10,1,4.714,drive
2970,1402,37,0,9.101,pt
2970,1403,37,0,9.101,pt
2981,1404,13,0,1.627,walk
2981,1405,13,0,1.627,walk
2990,1406,24,1,0.511,walk
2990,1407,24,1,0.511,walk
2990,1408,24,1,0.54,walk
2990,1409,24,1,0.972,walk
2991,1410,28,0,2.253,drive
2991,1411,28,0,2.253,drive
2991,1412,28,0,1.001,walk
2991,1413,28,0,1.321,drive
2991,1414,28,0,2.253,drive
3000,1415,62,0,2.057,drive
3000,1416,62,0,2.057,drive
3010,1417,41,0,6.933,pt
3010,1418,41,0,6.933,pt
3010,1419,41,0,1.39,drive
3010,1420,41,0,1.39,drive
3020,1421,40,0,1.943,pt
3020,1422,40,0,1.943,pt
3022,1423,60,1,1.299,walk
3022,1424,60,1,1.299,walk
3023,1425,26,0,5.069,pt
3023,1426,26,0,5.069,pt
3030,1427,28,0,2.337,walk
3030,1428,28,0,2.337,walk
3040,1429,55,1,0.338,walk
3041,1430,22,1,4.51,pt
3041,1431,22,1,4.51,pt
3050,1432,26,1,3.061,drive
3050,1433,26,1,3.061,drive
3050,1434,26,1,2.395,drive
3050,1435,26,1,2.395,drive
3050,1436,26,1,1.098,drive
3050,1437,26,1,1.098,drive
3051,1438,35,0,3.061,drive
3051,1439,35,0,3.061,drive
3051,1440,35,0,2.395,drive
3051,1441,35,0,2.395,drive
3051,1442,35,0,1.098,drive
3051,1443,35,0,1.098,drive
3052,1444,33,0,5.367,drive
3052,1445,33,0,5.367,drive
3060,1446,33,1,1.355,drive
3060,1447,33,1,1.355,drive
3061,1448,32,0,3.699,pt
3061,1449,32,0,3.699,pt
3070,1450,35,1,13.088,drive
3070,1451,35,1,14.038,drive
3070,1452,35,1,1.392,drive
3080,1453,57,0,16.532,pt
3080,1454,57,0,16.532,pt
3080,1455,57,0,1.263,drive
3080,1456,57,0,1.226,drive
3080,1457,57,0,6.098,drive
3080,1458,57,0,6.098,drive
3081,1459,56,1,1.263,drive
3081,1460,56,1,1.226,drive
3081,1461,56,1,6.098,drive
3081,1462,56,1,6.098,drive
3090,1463,70,1,1.38,walk
3090,1464,70,1,2.979,drive
3100,1465,34,0,6.908,pt
3100,1466,34,0,6.908,pt
3110,1467,29,1,7.269,drive
3110,1468,29,1,6.704,drive
3110,1469,29,1,2.235,drive
3111,1470,37,0,7.269,drive
3111,1471,37,0,7.269,drive
3111,1472,37,0,7.269,drive
3111,1473,37,0,6.704,drive
3111,1474,37,0,2.235,drive
3120,1475,72,0,0.409,pt
3120,1476,72,0,0.409,pt
3122,1477,39,0,1.221,pt
3122,1478,39,0,1.221,drive
3122,1479,39,0,0.502,walk
3122,1480,39,0,0.502,walk
3130,1481,24,1,0.393,walk
3141,1482,36,0,22.233,pt
3141,1483,36,0,22.233,pt
3150,1484,61,0,1.408,drive
3150,1485,61,0,1.408,drive
3151,1486,71,1,1.693,drive
3151,1487,71,1,1.693,drive
3160,1488,20,0,5.2,pt
3160,1489,20,0,1.825,walk
3160,1490,20,0,6.733,pt
3161,1491,19,1,5.19,pt
3161,1492,19,1,5.19,drive
3162,1493,62,0,4.626,cycle
3162,1494,62,0,4.626,drive
3162,1495,62,0,0.714,drive
3162,1496,62,0,5.19,drive
3162,1497,62,0,5.19,drive
3163,1498,48,1,2.445,drive
3163,1499,48,1,2.286,walk
3170,1500,35,0,3.254,walk
3170,1501,35,0,6.194,pt
3170,1502,35,0,2.844,walk
3181,1503,23,0,0.472,walk
3181,1504,23,0,0.472,walk
3190,1505,18,1,6.881,pt
3191,1506,62,1,6.881,pt
3192,1507,9,1,1.308,walk
3192,1508,9,1,1.25,walk
3192,1509,9,1,6.881,pt
3200,1510,62,1,8.803,pt
3200,1511,62,1,8.803,drive
3210,1512,40,1,0.319,walk
3210,1513,40,1,0.319,walk
3210,1514,40,1,0.319,walk
3210,1515,40,1,0.319,walk
3213,1516,7,1,0.319,walk
3213,1517,7,1,0.319,walk
3213,1518,7,1,0.319,walk
3213,1519,7,1,0.319,walk
3214,1520,6,1,0.319,walk
3214,1521,6,1,0.319,walk
3221,1522,84,0,0.578,walk
3221,1523,84,0,0.578,walk
3222,1524,47,0,5.581,drive
3222,1525,47,0,5.581,drive
3231,1526,61,0,2.563,drive
3231,1527,61,0,2.563,drive
3241,1528,48,0,1.251,drive
3241,1529,48,0,1.251,drive
3250,1530,58,0,4.829,drive
3250,1531,58,0,2.523,walk
3250,1532,58,0,4.493,drive
3250,1533,58,0,5.178,drive
3250,1534,58,0,1.827,drive
3250,1535,58,0,7.043,drive
3250,1536,58,0,0.527,walk
3251,1537,51,1,4.829,drive
3251,1538,51,1,2.523,drive
3251,1539,51,1,4.493,drive
3251,1540,51,1,5.178,drive
3251,1541,51,1,1.827,drive
3251,1542,51,1,7.043,drive
3251,1543,51,1,0.527,walk
3260,1544,63,1,14.832,drive
3260,1545,63,1,14.98,drive
3260,1546,63,1,14.878,drive
3260,1547,63,1,14.878,drive
3261,1548,69,0,14.832,drive
3261,1549,69,0,14.98,drive
3261,1550,69,0,14.878,drive
3261,1551,69,0,14.878,drive
3262,1552,37,0,5.84,drive
3262,1553,37,0,0.445,walk
3262,1554,37,0,5.84,drive
3263,1555,37,1,5.84,drive
3263,1556,37,1,0.445,walk
3263,1557,37,1,5.84,drive
3270,1558,85,0,2.261,drive
3270,1559,85,0,2.261,drive
3271,1560,84,1,2.261,drive
3271,1561,84,1,2.261,drive
3280,1562,40,0,3.598,pt
3280,1563,40,0,3.598,pt
3280,1564,40,0,6.66,drive
3280,1565,40,0,6.66,drive
3281,1566,43,1,6.66,drive
3281,1567,43,1,6.66,drive
3282,1568,7,1,6.66,drive
3282,1569,7,1,6.66,drive
3283,1570,6,1,6.66,drive
3283,1571,6,1,6.66,drive
3290,1572,39,0,6.507,pt
3290,1573,39,0,1.703,walk
3290,1574,39,0,5.855,pt
3301,1575,27,0,6.529,cycle
3301,1576,27,0,6.529,cycle
3311,1577,25,1,0.252,walk
3311,1578,25,1,0.252,walk
3320,1579,45,1,3.229,drive
3320,1580,45,1,2.825,pt
3320,1581,45,1,7.782,pt
3320,1582,45,1,10.836,pt
3321,1583,45,0,3.229,drive
3321,1584,45,0,2.825,pt
3321,1585,45,0,7.782,pt
3321,1586,45,0,10.836,pt
3322,1587,16,0,3.229,drive
3322,1588,16,0,2.825,pt
3322,1589,16,0,7.782,pt
3322,1590,16,0,10.836,pt
3330,1591,24,1,1.554,pt
3330,1592,24,1,2.399,pt
3330,1593,24,1,4.137,pt
3330,1594,24,1,3.475,pt
3330,1595,24,1,0.687,walk
3340,1596,42,0,10.038,pt
3340,1597,42,0,10.09,pt
3341,1598,14,0,10.038,pt
3341,1599,14,0,10.09,pt
3342,1600,7,0,10.038,pt
3342,1601,7,0,10.09,pt
3350,1602,42,1,5.98,pt
3350,1603,42,1,5.98,pt
3351,1604,53,0,5.98,pt
3351,1605,53,0,5.98,pt
3352,1606,18,0,2.14,pt
3352,1607,18,0,2.14,pt
3353,1608,7,1,5.98,pt
3353,1609,7,1,5.98,pt
3354,1610,6,1,5.98,pt
3354,1611,6,1,5.98,pt
3360,1612,18,0,5.538,pt
3360,1613,18,0,5.538,pt
3362,1614,39,0,3.334,pt
3362,1615,39,0,3.334,pt
3370,1616,18,0,2.303,cycle
3370,1617,18,0,2.303,cycle
3380,1618,41,1,11.899,pt
3380,1619,41,1,11.899,pt
3381,1620,42,0,11.899,pt
3381,1621,42,0,11.899,pt
3382,1622,6,0,11.899,pt
3382,1623,6,0,11.899,pt
3391,1624,76,1,3.328,drive
3391,1625,76,1,3.328,drive
3400,1626,43,0,0.513,walk
3400,1627,43,0,0.513,walk
3410,1628,52,0,19.548,pt
3410,1629,52,0,3.989,walk
3410,1630,52,0,15.641,pt
3411,1631,18,0,19.548,pt
3411,1632,18,0,3.989,walk
3411,1633,18,0,15.641,pt
3420,1634,82,1,1.216,walk
3420,1635,82,1,1.216,walk
3430,1636,70,1,0.369,walk
3440,1637,38,0,0.694,pt
3440,1638,38,0,0.694,pt
3450,1639,35,0,20.017,pt
3450,1640,35,0,20.017,pt
3460,1641,37,1,2.494,drive
3460,1642,37,1,2.494,drive
3460,1643,37,1,2.494,drive
3460,1644,37,1,2.494,drive
3460,1645,37,1,6.622,drive
3460,1646,37,1,6.622,drive
3461,1647,42,0,0.848,walk
3462,1648,8,1,2.494,drive
3462,1649,8,1,2.494,drive
3462,1650,8,1,6.622,drive
3462,1651,8,1,6.622,drive
3463,1652,5,1,2.494,drive
3463,1653,5,1,2.494,drive
3463,1654,5,1,6.622,drive
3463,1655,5,1,6.622,drive
3470,1656,52,1,12.798,drive
3470,1657,52,1,12.798,drive
3480,1658,53,0,6.123,pt
3480,1659,53,0,1.037,pt
3480,1660,53,0,6.624,drive
3481,1661,52,1,8.077,pt
3481,1662,52,1,1.564,pt
3481,1663,52,1,6.624,drive
3490,1664,63,1,3.149,drive
3490,1665,63,1,3.149,drive
3500,1666,27,0,2.727,pt
3500,1667,27,0,2.727,walk
3510,1668,22,1,16.961,pt
3510,1669,22,1,16.961,pt
3513,1670,18,0,2.653,pt
3513,1671,18,0,2.653,pt
3514,1672,14,0,1.474,pt
3514,1673,14,0,1.474,pt
3515,1674,12,0,1.474,pt
3515,1675,12,0,1.474,pt
3520,1676,35,0,2.538,walk
3520,1677,35,0,2.538,walk
3530,1678,36,1,2.235,drive
3530,1679,36,1,2.235,drive
3530,1680,36,1,2.16,drive
3530,1681,36,1,2.16,drive
3531,1682,42,0,14.815,pt
3531,1683,42,0,14.815,pt
3532,1684,17,0,1.214,walk
3532,1685,17,0,1.214,walk
3532,1686,17,0,1.388,walk
3532,1687,17,0,1.388,walk
3532,1688,17,0,2.16,drive
3532,1689,17,0,2.16,drive
3533,1690,15,1,1.271,walk
3533,1691,15,1,1.271,walk
3533,1692,15,1,2.16,drive
3533,1693,15,1,2.16,drive
3534,1694,7,0,2.16,drive
3534,1695,7,0,2.16,drive
3540,1696,19,0,0.758,walk
3540,1697,19,0,0.758,walk
3550,1698,72,1,1.099,pt
3550,1699,72,1,1.259,pt
3560,1700,73,1,10.119,pt
3560,1701,73,1,10.119,pt
3570,1702,39,0,1.263,pt
3570,1703,39,0,1.263,pt
3580,1704,79,1,1.811,pt
3580,1705,79,1,1.811,pt
3590,1706,41,0,9.267,pt
3590,1707,41,0,0.646,walk
3590,1708,41,0,8.622,pt
3591,1709,35,0,9.267,pt
3591,1710,35,0,2.561,pt
3591,1711,35,0,10.097,pt
3600,1712,26,1,3.442,pt
3600,1713,26,1,3.442,pt
3601,1714,24,1,3.442,pt
3601,1715,24,1,3.442,pt
3612,1716,56,1,2.745,drive
3612,1717,56,1,2.745,drive
3620,1718,76,0,0.837,pt
3621,1719,68,1,0.408,walk
3630,1720,46,1,3.882,drive
3630,1721,46,1,4.135,drive
3630,1722,46,1,3.795,drive
3630,1723,46,1,0.931,drive
3630,1724,46,1,0.931,drive
3631,1725,20,0,14.55,pt
